Vs	Is
4.0	0.00538000743836164
4.1	0.00538475764915347
4.2	0.00538991345092654
4.3	0.00539437774568796
4.4	0.005400360096246
4.5	0.00540598668158054
4.6	0.00541230849921703
4.7	0.00541762309148908
4.8	0.00542522314935923
4.9	0.00543249025940895
5.0	0.00543979508802295
5.1	0.00544697884470224
5.2	0.00545383058488369
5.3	0.00546101108193398
5.4	0.00546854734420776
5.5	0.00547632062807679
5.6	0.00548476027324796
5.7	0.00549301411956549
5.8	0.00550034362822771
5.9	0.00550830969586968
6.0	0.00551667017862201
6.1	0.00552503252401948
6.2	0.00553279602900147
6.3	0.00554099911823869
6.4	0.00554986111819744
6.5	0.00555851962417364
6.6	0.00556667055934668
6.7	0.0055755958892405
6.8	0.00558337941765785
6.9	0.00559304282069206
7.0	0.00560200586915016
7.1	0.00561095681041479
7.2	0.00561992404982448
7.3	0.0056287357583642
7.4	0.00563847972080112
7.5	0.00564752612262964
7.6	0.00565640488639474
7.7	0.00566553603857756
7.8	0.00567502621561289
7.9	0.00568440044298768
8.0	0.00569358887150884
8.1	0.00570297101512551
8.2	0.00571239413693547
8.3	0.00572186894714832
8.4	0.00573066109791398
8.5	0.00574056711047888
8.6	0.00574997486546636
8.7	0.00576006667688489
8.8	0.0057695722207427
8.9	0.0057795075699687
9.0	0.00578930275514722
9.1	0.00579914264380932
9.2	0.00580858066678047
9.3	0.0058188121765852
9.4	0.00582889560610056
9.5	0.00583867821842432
9.6	0.00584894884377718
9.7	0.00585848512127995
9.8	0.00586872175335884
9.9	0.00587896164506674
10.0	0.00588949304074049
10.1	0.00589944049715996
10.2	0.00590999843552709
10.3	0.00591968139633536
10.4	0.00592952920123935
10.5	0.00594012113288045
10.6	0.00595017848536372
10.7	0.00596059625968337
10.8	0.00597085524350405
10.9	0.00598143972456455
11.0	0.00599200092256069
11.1	0.00600177561864257
11.2	0.00601253658533096
11.3	0.00602260697633028
11.4	0.00603378983214498
11.5	0.00604441342875361
11.6	0.00605463236570358
11.7	0.00606542360037565
11.8	0.00607470888644457
11.9	0.00608557602390647
12.0	0.00609713047742844
Vs	Is
4.0	0.00537741603329778
4.1	0.00538202235475183
4.2	0.00538700213655829
4.3	0.00539232371374965
4.4	0.00539730628952384
